Model Name;Page;Key;Parts No.;Parts Name;Destinations;Class;Quantity;Ship Unit;PMN No.
AccurioPress C4080;43;r;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;43;s;V570010057;Wing Edge Saddle;;D;;5;
AccurioPress C4080;44;1;07BA12352;Magnet Catch;;C;4;1;
AccurioPress C4080;44;2;4470402401;Stopper;;D;3;5;
AccurioPress C4080;44;3;56AA42690;By-Pass Spacer;;C;5;1;
AccurioPress C4080;44;4;A00J617800;Ball Bearing;;A;2;1;
AccurioPress C4080;44;5;A00V240600;Ball Bearing;;B;2;1;
AccurioPress C4080;44;6;A03U724200;Positioning Shaft;;D;2;1;
AccurioPress C4080;44;7;A03U734500;Support Screw /A;;C;1;5;
AccurioPress C4080;44;8;A03U808400;FIXING DRIVE GEAR /D 19T;;B;1;1;
AccurioPress C4080;44;9;A1RF820000;Ball Bearing;;C;2;1;
AccurioPress C4080;44;10;A50U732100;Protection  Seal  /1;;D;1;1;
AccurioPress C4080;44;11;A50U743302;Drive  Plate  /4;;D;1;1;
AccurioPress C4080;44;12;A50U743600;Drive  Gear  /2 33/58T;;C;1;1;
AccurioPress C4080;44;13;A50U743700;Drive  Gear  /3 36/74T;;C;1;1;
AccurioPress C4080;44;14;A50U743900;Drive  Gear  /5 26T;;C;1;1;
AccurioPress C4080;44;15;AC57744600;Sensor Plate;;D;1;1;
AccurioPress C4080;44;16;A50U744912;Mounting  Plate  /4;;D;1;1;
AccurioPress C4080;44;17;A50U745501;Paper exit  Plate  /1;;D;1;5;
AccurioPress C4080;44;18;A50U746400;Paper exit  Gear  /A 37T;;C;1;5;
AccurioPress C4080;44;19;A50U748506;Fusing  Cover  /Rear;;D;1;1;
AccurioPress C4080;44;20;A50U749200;Mounting  Plate  /1;;D;1;1;
AccurioPress C4080;44;21;A50U749300;Mounting  Plate  /2;;D;1;1;
AccurioPress C4080;44;22;A50U752000;Drive Gear /C 36T;;D;1;1;
AccurioPress C4080;44;23;A50U752200;Fusing Gear/3 30T;;B;1;1;
AccurioPress C4080;44;24;A50U752300;Paper exit  Shaft  /A;;D;1;1;
AccurioPress C4080;44;25;A50U754700;Fusing  Gear  /6 16T;;C;1;1;
AccurioPress C4080;44;26;A85CM55600;Photo   Sensor;;I;3;1;
AccurioPress C4080;44;27;A9VE742400;Pin  /4;;D;1;1;
AccurioPress C4080;44;28;A9VE743800;Drive Gear /4 74T;;C;1;1;
AccurioPress C4080;44;29;A9VE744300;Drive  Shaft  /2;;D;1;1;
AccurioPress C4080;44;30;AC57747200;Hold Plate /2;;D;1;5;
AccurioPress C4080;44;31;AC57747301;Wiring Part /5;;D;1;1;
AccurioPress C4080;44;32;AC57M10600;DC Brushless Motor /50;;C;1;1;
AccurioPress C4080;44;33;AC57N10700;Fusing Harness /2;;D;1;1;
AccurioPress C4080;44;34;AC57768600;Guide Collar;;D;1;5;
AccurioPress C4080;44;a;V116040603;Screw;;V;;100;
AccurioPress C4080;44;b;V118030603;Screw;;V;;100;
AccurioPress C4080;44;c;V121030403;Screw;;V;;100;
AccurioPress C4080;44;d;V127030516;Screw;;V;;100;
AccurioPress C4080;44;e;V127030604;Screw;;V;;100;
AccurioPress C4080;44;f;V127030803;screw;;V;;100;
AccurioPress C4080;44;g;V127040603;Screw;;V;;100;
AccurioPress C4080;44;h;V217040003;E-ring;;V;;100;
AccurioPress C4080;44;k;V217080003;Ring;;V;;100;
AccurioPress C4080;44;m;V234201850;Pin;;V;;100;
AccurioPress C4080;44;n;V234301450;Pin;;V;;100;
AccurioPress C4080;44;p;V237301150;pin;;V;;100;
AccurioPress C4080;44;q;V500010021;Locking Wire Saddle;;D;;5;
AccurioPress C4080;44;r;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;44;s;V500020100;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;44;t;V570010057;Wing Edge Saddle;;D;;5;
AccurioPress C4080;44;u;V217060003;E-ring;;V;;100;
AccurioPress C4080;45;1;A03UN23200;Grounding Wiring /F;;D;1;5;
AccurioPress C4080;45;2;A50U745100;Guide Screw;;D;1;1;
AccurioPress C4080;45;3;A50U746200;Stay  /2;;D;1;1;
AccurioPress C4080;45;4;A50U787500;Hold Arm /Front;;D;1;5;
AccurioPress C4080;45;5;A50U787600;Hold  Arm  /Rear;;D;1;1;
AccurioPress C4080;45;6;A50UR70E22;Fusing Temperature Sensor/4;;B;1;1;
AccurioPress C4080;45;7;A50UR72Y00;Fusing Temperature Sensor/5;;C;1;1;
AccurioPress C4080;45;8;A9VE741600;Pressure  Spring  /11;;D;2;1;
AccurioPress C4080;45;9;A9VE745800;Sensor  Stay  /4;;D;1;1;
AccurioPress C4080;45;10;SP00-0220;Thermostat  /Lower;;I;1;1;
AccurioPress C4080;45;11;AC57767800;Mounting Plate /23;;D;1;5;KOM241072E1
AccurioPress C4080;45;11;AC57767801;Mounting Plate /23;;D;1;5;KOM241072E1
AccurioPress C4080;45;12;AC57768000;Guide Shaft /22;;D;2;1;
AccurioPress C4080;45;13;AC57768100;Guide Roll /11;;D;2;1;
AccurioPress C4080;45;14;AC57768200;Pressure Spring /12;;C;2;5;
AccurioPress C4080;45;15;AC57768300;Mounting Plate /24;;D;1;5;
AccurioPress C4080;45;16;AC57768401;Support Plate /Front;;D;1;1;
AccurioPress C4080;45;17;AC57768500;Mounting Plate /26;;D;1;5;
AccurioPress C4080;45;18;AC57767600;Mounting Plate /21;;D;1;5;
AccurioPress C4080;45;19;AC57767701;Support Plate /Rear;;D;1;1;
AccurioPress C4080;45;20;A9VP788700;Protection  Sheet  /1;;D;1;5;KOM220490E1
AccurioPress C4080;45;21;AC57767500;Protection  Cover;;D;1;1;KOM241072E1
AccurioPress C4080;45;22;A03U734500;Support Screw /A;;C;1;5;KOM241072E1
AccurioPress C4080;45;a;V116030603;Screw;;V;;100;
AccurioPress C4080;45;b;V116040603;Screw;;V;;100;
AccurioPress C4080;45;c;V118030403;Screw;;V;;100;
AccurioPress C4080;45;d;V121030403;Screw;;V;;100;
AccurioPress C4080;45;e;V195060003;Nut;;V;;100;
AccurioPress C4080;45;f;V205060003;washer;;V;;100;
AccurioPress C4080;45;g;V500020097;FClamp;;V;;1;
AccurioPress C4080;45;h;V500020096;FClamp;;V;;1;
AccurioPress C4080;45;k;V217040003;E-ring;;V;;100;
AccurioPress C4080;45;m;V500010074;FClamp;;V;;5;
AccurioPress C4080;46;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;46;2;26NA53712;BALL BEARING;;A;2;1;
AccurioPress C4080;46;3;A03U734500;Support Screw /A;;C;1;5;
AccurioPress C4080;46;4;A1RFM51000;Photointerrupter  /H;;C;2;1;
AccurioPress C4080;46;5;A50U746800;Wiring  Part  /3;;D;1;1;
AccurioPress C4080;46;6;A50U747803;Actuator  /A;;D;1;1;
AccurioPress C4080;46;7;A50U747900;Shaft  /1;;D;1;1;
AccurioPress C4080;46;8;A50U748200;Wiring  Part  /1;;D;1;1;
AccurioPress C4080;46;9;A50U752700;Fusing Gear/1  38T;;B;1;1;
AccurioPress C4080;46;10;A50U755100;Holding  Part  /F;;D;1;5;
AccurioPress C4080;46;11;A50U755301;Sheet  /L;;D;1;1;
AccurioPress C4080;46;12;A9VE741800;Hold  Plate  /2;;D;1;1;
AccurioPress C4080;46;13;A50U756300;Insulating Sleeve /Lower;;B;2;1;
AccurioPress C4080;46;14;AC57R74300;Guide Plate Assy;;D;1;1;
AccurioPress C4080;46;15;A50U765500;Fusing Roller /Lw;;B;1;1;
AccurioPress C4080;46;16;A50U787700;Sensor  Plate  /Front;;D;1;5;
AccurioPress C4080;46;17;A50U788602;Sensor  Plate  /Rear;;D;1;1;
AccurioPress C4080;46;18;A50U788900;Insulating  Plate  /Front;;D;1;1;
AccurioPress C4080;46;19;A50U789100;Insulating  Plate  /Rear;;D;1;1;
AccurioPress C4080;46;20;A50UM32E00;Fusing Heater Lamp/4 (208V);B,G2;I;1;1;
AccurioPress C4080;46;20;A50UM32F00;Fusing Heater Lamp/4 (220V);C,D1,D3,E,F2,G1,H,I,K,J;I;1;1;KOM210386E0
AccurioPress C4080;46;21;A9VE741700;Hold  Plate  /1;;D;1;1;
AccurioPress C4080;46;a;V121030403;Screw;;V;;100;
AccurioPress C4080;46;b;V127030604;Screw;;V;;100;
AccurioPress C4080;46;c;V217020003;E Ring;;V;;100;
AccurioPress C4080;46;d;V223260017;Ring;;V;;100;
AccurioPress C4080;46;e;V500010074;FClamp;;V;;5;
AccurioPress C4080;46;f;V570010025;saddle;;D;;5;
AccurioPress C4080;47;1;A03U734500;Support Screw /A;;C;12;5;
AccurioPress C4080;47;2;A1RF758100;Pin  /B;;D;2;1;
AccurioPress C4080;47;3;A4EU265000;Ball bearing;;B;4;1;
AccurioPress C4080;47;4;A50U642300;Mounting  Screw;;D;4;5;
AccurioPress C4080;47;5;AC57744700;Pressure Actuator /1;;C;1;5;
AccurioPress C4080;47;6;AC57767400;Pressure Cam /2;;C;2;1;
AccurioPress C4080;47;7;AC57746700;Support Shaft /Rear;;D;1;1;
AccurioPress C4080;47;8;A50U747101;Stopper  Shaft  /1;;D;1;1;
AccurioPress C4080;47;9;AC57754900;Support Shaft /Front;;D;1;1;
AccurioPress C4080;47;10;A50U785000;Rotation  Shaft  /2;;D;2;1;
AccurioPress C4080;47;11;A50U787003;Cover  Plate;;D;1;1;
AccurioPress C4080;47;12;A50U788000;Cooling  Duct;;D;1;1;
AccurioPress C4080;47;13;A50U788102;Wiring  Part  /2;;D;1;1;
AccurioPress C4080;47;14;A50U792901;Wiring  Part  /D;;D;1;1;
AccurioPress C4080;47;15;A50U794800;Wiring  Part;;D;5;1;
AccurioPress C4080;47;16;A50U799200;Mounting  Plate;;D;1;1;
AccurioPress C4080;47;17;A50U799601;Adjusting  Plate;;D;1;1;
AccurioPress C4080;47;18;A50U799700;Regulating  Plate;;D;1;1;
AccurioPress C4080;47;19;A50U799800;Wiring  Part;;D;2;1;
AccurioPress C4080;47;20;AC57741900;Pressure Shaft /A;;D;1;1;
AccurioPress C4080;47;21;AC57742000;Pressure Cam /1;;C;2;1;
AccurioPress C4080;47;22;A9VE758400;Drive  Plate  /2;;D;2;5;
AccurioPress C4080;47;23;A9VE758600;Pressure Gear /5 42T;;C;1;1;
AccurioPress C4080;47;a;V116030603;Screw;;V;;100;
AccurioPress C4080;47;b;V121030403;Screw;;V;;100;
AccurioPress C4080;47;c;V195040003;Nut;;V;;100;
AccurioPress C4080;47;d;V205040003;washer;;V;;100;
AccurioPress C4080;47;e;V217080003;Ring;;V;;100;
AccurioPress C4080;47;f;V234200850;Pin;;V;;100;
AccurioPress C4080;47;g;V500010074;FClamp;;V;;5;
AccurioPress C4080;47;h;V500020096;FClamp;;V;;1;
AccurioPress C4080;47;k;V234301050;Pin;;V;;100;
AccurioPress C4080;48;1;55VA20520;Cleaner Locking Screw;;C;2;1;
AccurioPress C4080;48;2;A03U734500;Support Screw /A;;C;4;5;
AccurioPress C4080;48;3;A03UN23200;Grounding Wiring /F;;D;1;5;
AccurioPress C4080;48;4;A50U722100;Fusing  Cover  /1;;D;1;1;
AccurioPress C4080;48;5;A50U722202;Fusing  Cover  /2;;D;1;1;
AccurioPress C4080;48;6;A50U723911;Stay  /2;;D;2;5;
AccurioPress C4080;48;7;A50U725200;Tension  Spring  /1;;D;2;5;
AccurioPress C4080;48;8;A50U726611;Guide  Part  /2;;D;2;1;
AccurioPress C4080;48;9;A50U728500;Insulating  Sheet  /A;;D;1;1;
AccurioPress C4080;48;10;A50U728800;Insulating  Sheet  /D;;D;1;5;
AccurioPress C4080;48;11;A50U730900;Cover  Part  /1;;D;1;1;
AccurioPress C4080;48;12;A50U731002;Insulating  Sheet  /F;;D;1;1;
AccurioPress C4080;48;13;A50U731102;Insulating  Sheet  /G;;D;1;1;
AccurioPress C4080;48;14;A50U733500;Protection  Part  /1;;D;2;1;
AccurioPress C4080;48;15;A50UR70F00;Fusing Temperature Sensor/3;;B;1;1;
AccurioPress C4080;48;16;SP00-0210;Thermostat  /Upper;;I;2;1;
AccurioPress C4080;48;17;A9VE728400;Mounting  Plate  /B;;D;1;1;
AccurioPress C4080;48;18;A9VE733400;Protection  Cover  /A;;D;1;1;
AccurioPress C4080;48;19;A9VE769001;Fusing  Stay  /2;;D;1;1;
AccurioPress C4080;48;20;A85C789300;Insulating  Sheet  /F;;D;2;5;
AccurioPress C4080;48;21;A85C789200;Hold  Part  /A;;D;2;1;
AccurioPress C4080;48;22;A9VEN10601;Fixing   Wiring   /1;;D;1;1;
AccurioPress C4080;48;23;A9VEN11000;Fixing   Relay harness   /1;;D;1;1;
AccurioPress C4080;48;24;AC57723800;Sensor Stay /1;;D;1;1;
AccurioPress C4080;48;25;AC57768800;Holding Spring /11;;D;2;5;
AccurioPress C4080;48;26;AC57M50001;Temperature Sensor /1;;I;1;1;
AccurioPress C4080;48;27;AC57M50101;Temperature Sensor /2;;I;1;1;
AccurioPress C4080;48;a;V195030003;nut;;V;;100;
AccurioPress C4080;48;b;V116030603;Screw;;V;;100;
AccurioPress C4080;48;c;V116030803;Screw;;V;;100;
AccurioPress C4080;48;d;V116040603;Screw;;V;;100;
AccurioPress C4080;48;e;V118030303;screw;;V;;100;
AccurioPress C4080;48;f;V121030403;Screw;;V;;100;
AccurioPress C4080;48;g;V127030604;Screw;;V;;100;
AccurioPress C4080;48;h;V127040603;Screw;;V;;100;
AccurioPress C4080;48;k;V500010070;Mini Locking Wire Saddle;;D;;5;
AccurioPress C4080;48;m;V500010073;FClamp;;V;;1;
AccurioPress C4080;48;n;V500010074;FClamp;;V;;5;
AccurioPress C4080;48;p;V500020096;FClamp;;V;;1;KOM230142E0
AccurioPress C4080;49;1;26NA53712;BALL BEARING;;A;2;1;
AccurioPress C4080;49;2;55VA48500;PARALLEL PIN D3X18;;D;1;1;
AccurioPress C4080;49;3;A00V240600;Ball Bearing;;B;2;1;
AccurioPress C4080;49;4;A9VEM31E00;Fusing Heater Lamp Assy 1 /Up (208V);B,G2;B;1;1;
AccurioPress C4080;49;4;A9VEM31F00;Fusing Heater Lamp Assy 1 /Up (220V);C,D1,D3,E,F2,G1,H,I,K,J;B;1;1;KOM210386E0
AccurioPress C4080;49;5;A03U809500;FIXING DRIVE GEAR /O 26T;;A;1;1;
AccurioPress C4080;49;6;A9VPR78400;Fixing belt/DAssy;C;I;1;1;KOM250075E0
AccurioPress C4080;49;6;A9VPR78400;Fixing belt/DAssy;D1,D3,E,F2,G1,G2,H,I,J,K;I;1;1;KOM241155E0
AccurioPress C4080;49;6;A9VER70A00;Fusing Belt Assy;B;B;1;1;KOM240876E0
AccurioPress C4080;49;7;A50U725001;Drive  Gear  /Upper 38T;;C;1;1;
AccurioPress C4080;49;8;A50U739811;Drive  Gear  /Front 38T;;C;1;1;
AccurioPress C4080;49;9;A50U739900;Connecting  Gear  /A 42/25T;;C;1;1;
AccurioPress C4080;49;10;A50U744000;Drive  Gear  /6 36T;;C;1;1;
AccurioPress C4080;49;11;A50U744100;Drive  Gear  /7 27T;;C;1;1;
AccurioPress C4080;49;12;A50U744400;Drive  Shaft  /3;;D;1;1;
AccurioPress C4080;49;13;A50U756300;Insulating Sleeve /Lower;;B;2;1;
AccurioPress C4080;49;14;A50U765000;Fusing Belt;(Service Part Only);B;1;1;KOM230466E3
AccurioPress C4080;49;15;AC58783400;Hold Plate /4;;D;1;1;
AccurioPress C4080;49;16;A9VP744900;Insulating  Sleeve  /Upper;;B;2;1;KOM231767E0
AccurioPress C4080;49;17;AC57745000;Fusing Ball bearing /Upper;;A;2;1;
AccurioPress C4080;49;18;A9VE720300;Fusing  Roller  /1;;B;1;1;
AccurioPress C4080;49;19;A9VE720500;Fusing Roller /2;;B;1;1;
AccurioPress C4080;49;20;A9VE723500;Support  Plate  /1;;D;1;1;
AccurioPress C4080;49;21;A9VE723600;Support  Plate  /2;;D;1;1;
AccurioPress C4080;49;22;A9VE724100;Regulating  Sleeve  /1;;B;2;1;
AccurioPress C4080;49;23;A9VE726800;Guide  Part  /3;;D;1;1;
AccurioPress C4080;49;24;A9VE728300;Support  Plate  /11;;D;1;1;
AccurioPress C4080;49;25;A9VE733000;Cover  /Front;;D;1;1;
AccurioPress C4080;49;26;A9VE733100;Cover  /Rear;;D;1;1;
AccurioPress C4080;49;27;A9VE743500;Drive  Plate  /6;;D;1;1;
AccurioPress C4080;49;28;A9VE785400;Stopper  Stopper  /A;;D;1;1;
AccurioPress C4080;49;29;A9VE785500;Stopper  Stopper  /B;;D;1;1;
AccurioPress C4080;49;30;A9VEM33E00;Fusing Heater Lamp Assy 2 /Up (208V);B,G2;B;1;1;
AccurioPress C4080;49;30;A9VEM33F00;Fusing Heater Lamp Assy 2 /Up (220V);C,D1,D3,E,F2,G1,H,I,K,J;B;1;1;KOM210386E0
AccurioPress C4080;49;31;A50U767000;Fusing  Belt  /D;;B;1;1;KOM230466E3
AccurioPress C4080;49;32;A9VPR78300;Fusing Belt Assy;(Service Part Only);B;1;1;KOM240876E0
AccurioPress C4080;49;33;A9VE730100;Fusing  Stay  /A;;D;1;1;KOM231484E0
AccurioPress C4080;49;34;A9VE730500;Fusing  Stay  /E;;D;1;1;KOM231484E0
AccurioPress C4080;49;a;V116030503;Screw;;V;;100;
AccurioPress C4080;49;b;V121030403;Screw;;V;;100;
AccurioPress C4080;49;c;V217060003;E-ring;;V;;100;
AccurioPress C4080;49;d;V223260017;Ring;;V;;100;
AccurioPress C4080;49;e;V223400017;Ring;;V;;1;
AccurioPress C4080;49;f;V500010074;FClamp;;V;;5;
AccurioPress C4080;49;g;V500020096;FClamp;;V;;1;
AccurioPress C4080;49;h;V570010025;saddle;;D;;5;
AccurioPress C4080;50;1;55GA75031;BALL BEARING;;A;2;1;
AccurioPress C4080;50;2;65AA53560;PAPER EXIT DETECTING SPRING;;C;1;5;
AccurioPress C4080;50;3;65AA53991;Fixing Papaer Exit Lever;;C;1;1;
AccurioPress C4080;50;4;A03U723301;Open/close Lever;;C;1;1;
AccurioPress C4080;50;5;A03U728000;PAPER EXIT SHAFT;;D;1;1;
AccurioPress C4080;50;6;A03U734800;Positioning Plate spring /1;;C;1;5;
AccurioPress C4080;50;7;A03U734900;Positioning Plate;;D;1;1;
AccurioPress C4080;50;8;A9VE760900;Paper exit  Roll;;B;2;1;
AccurioPress C4080;50;9;A50U746500;Paper exit  Gear  /B 20T;;C;1;1;
AccurioPress C4080;50;10;A50U748701;Paper exit  Actuator;;D;1;1;
AccurioPress C4080;50;11;A50U760400;Insulating  Sheet;;D;1;1;
AccurioPress C4080;50;12;A50U760600;Pressing Cam /1;;D;1;1;
AccurioPress C4080;50;13;A50U760701;Holding Plate;;D;1;1;
AccurioPress C4080;50;14;A50U760802;Support Plate;;D;1;1;
AccurioPress C4080;50;15;AC57761000;Fixing Paper exit Roller;;C;1;1;
AccurioPress C4080;50;16;A50U761100;Heat blocking  Plate  /Rear;;D;1;1;
AccurioPress C4080;50;17;A50U761200;Insulating  Sheet  /Rear;;D;1;1;
AccurioPress C4080;50;18;A50U761300;Heat blocking  Plate  /Front;;D;1;1;
AccurioPress C4080;50;19;A50U761400;Insulating  Sheet  /Front;;D;1;1;
AccurioPress C4080;50;20;A50U761500;Fixing Paper exit Bearing;;C;4;1;
AccurioPress C4080;50;21;A50U761601;Paper exit  Spring  /1;;D;1;5;
AccurioPress C4080;50;22;A50U761700;Paper exit  Spring  /2;;D;2;5;
AccurioPress C4080;50;23;A50U761800;Pressing Cam /2;;D;1;5;
AccurioPress C4080;50;24;A50U761900;Release Lever;;D;2;1;
AccurioPress C4080;50;25;A50U762000;Slide Plate;;D;1;1;
AccurioPress C4080;50;26;A50U762100;Paper exit Detecting Shaft;;D;1;1;
AccurioPress C4080;50;27;A50U762200;Protection  Film;;D;1;1;
AccurioPress C4080;50;28;A50U762300;Slide Knob;;D;1;1;
AccurioPress C4080;50;29;A50U762400;Fusing  Spacer  /2;;D;2;1;
AccurioPress C4080;50;30;A50U763800;Paper exit Open/shut Spring /B;;D;1;1;
AccurioPress C4080;50;31;A50U763900;Paper exit Open/shut Spring /A;;D;1;1;
AccurioPress C4080;50;32;A50U943702;Release Label /7;;D;2;5;KOM242412E0
AccurioPress C4080;50;33;A50UR72U11;Fusing Separating Claw Assy;;B;5;1;
AccurioPress C4080;50;34;A85C757801;Guide  Plate  /E;;D;1;1;
AccurioPress C4080;50;35;A85C758100;Paper exit  Plate  /Upper;;D;1;1;
AccurioPress C4080;50;36;A85C764100;Holding  Sheet  /A;;D;1;1;
AccurioPress C4080;50;37;A9VE727501;Guide Seal /A;;D;1;1;KOM251585E0
AccurioPress C4080;50;38;A9VE727701;Guide Seal /C;;D;6;5;KOM251585E0
AccurioPress C4080;50;39;A9VE758000;Separating  Cell  /11;;D;3;1;
AccurioPress C4080;50;40;AC57760300;Paper exit Plate /Lower;;D;1;1;
AccurioPress C4080;50;41;A9VE764200;Protection Film /B;;D;1;5;
AccurioPress C4080;50;42;A9VE949000;Caution  Label;;D;1;1;
AccurioPress C4080;50;43;AC57R72100;Fusing Paper Exit Door Duct Assy;;D;1;1;
AccurioPress C4080;50;44;AC57R75400;Fusing Separating Plate Assy;(Service Part Only);C;1;1;KOM210292E0
AccurioPress C4080;50;45;AC57P72600;Support  Plate  /B;(Service Part Only);D;1;1;KOM251195E0
AccurioPress C4080;50;a;V116030603;Screw;;V;;100;
AccurioPress C4080;50;b;V118020403;screw;;V;;100;
AccurioPress C4080;50;c;V118030403;Screw;;V;;100;
AccurioPress C4080;50;d;V127030516;Screw;;V;;100;
AccurioPress C4080;50;e;V127030604;Screw;;V;;100;
AccurioPress C4080;50;f;V151030803;Screw;;V;;100;
AccurioPress C4080;50;g;V151040803;screw;;V;;100;
AccurioPress C4080;50;h;V217020003;E Ring;;V;;100;
AccurioPress C4080;50;k;V217040003;E-ring;;V;;100;
AccurioPress C4080;50;m;V217050003;E ring;;V;;100;
AccurioPress C4080;50;n;V226060050;CS-ring;;V;;100;
AccurioPress C4080;50;p;V234201250;Pin;;V;;100;
AccurioPress C4080;50;q;V217030003;E-ring;;V;;100;
AccurioPress C4080;51;1;A03U734500;Support Screw /A;;C;7;5;
AccurioPress C4080;51;2;A50U721502;Fusing  Frame  /Upper;;D;1;1;
AccurioPress C4080;51;3;A50U722700;Fusing  Duct  /3;;D;3;1;
AccurioPress C4080;51;4;A50U732000;Insulating  Sheet  /N;;D;3;1;
AccurioPress C4080;51;5;AC57740000;Separating Seal;;D;6;5;
AccurioPress C4080;51;6;A50U738700;Cover  Part  /A;;D;1;1;
AccurioPress C4080;51;7;A50U763000;Support  Plate;;D;2;1;
AccurioPress C4080;51;8;A50U763600;Insulating  Sheet  /6;;D;4;5;
AccurioPress C4080;51;9;A9VE722800;Fusing  Duct  /4;;D;3;1;
AccurioPress C4080;51;10;A9VE727601;Guide Seal /B;;D;3;1;KOM251585E0
AccurioPress C4080;51;11;A9VE731500;Insulating  Sheet  /L;;D;1;1;
AccurioPress C4080;51;12;A9VE769300;Reflecting  Plate  /3;;D;1;1;
AccurioPress C4080;51;13;A9VE769600;Holding  Sheet  /Front;;D;1;1;
AccurioPress C4080;51;14;A9VER70900;Fusing Stay/ Upper Assy;;D;1;1;
AccurioPress C4080;51;15;AC57784600;Protection Sheet /A;;D;1;5;
AccurioPress C4080;51;a;V121030403;Screw;;V;;100;
AccurioPress C4080;52;1;13QA40610;Gear Spacer;;C;5;1;
AccurioPress C4080;52;2;AC57220500;Idling Gear 45T;;C;3;5;
AccurioPress C4080;52;3;AC57341700;Guide Rail;;D;4;1;
AccurioPress C4080;52;4;AC57169000;Cover Duct /B;;D;1;1;
AccurioPress C4080;52;5;A50U169602;Mounting  Screw;;D;2;1;
AccurioPress C4080;52;6;AC57222400;Idling Gear 31/42T;;C;3;1;
AccurioPress C4080;52;7;A50U221500;Release  Lever;;D;1;1;
AccurioPress C4080;52;8;A50U221701;Guide  Handle;;D;1;1;
AccurioPress C4080;52;9;A50U341002;Protection  Cover  /2;;D;1;1;
AccurioPress C4080;52;10;A50U948001;Caution  Label;;D;1;1;
AccurioPress C4080;52;11;A50U945601;Operation  Label;;D;3;1;KOM211325E0
AccurioPress C4080;52;12;A50U949700;Replacement  Label  /1;;D;4;5;
AccurioPress C4080;52;13;A79JM11300;DC   Brushless motor   /30;;I;4;1;
AccurioPress C4080;52;14;A50U220501;Idling  Gear  /C 63/34T;;C;4;1;
AccurioPress C4080;52;15;A9VE942700;Caution  Label;;D;1;1;
AccurioPress C4080;52;16;A9VEN12400;Developing   Wiring   /1;;D;1;1;
AccurioPress C4080;52;17;AC57R71100;Developing Drive ASSY;;S;1;1;
AccurioPress C4080;52;18;40AA32320;Toner Supply Spacer;;C;6;10;
AccurioPress C4080;52;19;A9VE220500;Idling Gear /C 35/62T;;C;1;1;
AccurioPress C4080;52;a;V114041004;screw;;V;;100;
AccurioPress C4080;52;b;V121030403;Screw;;V;;100;
AccurioPress C4080;52;c;V127030604;Screw;;V;;100;
AccurioPress C4080;52;d;V127030803;screw;;V;;100;
AccurioPress C4080;52;e;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;52;f;V211040080;washer;;V;;100;
AccurioPress C4080;52;g;V217060003;E-ring;;V;;100;
AccurioPress C4080;52;h;V221040050;G-ring;;V;;100;
AccurioPress C4080;52;k;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;52;m;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;53;1;40AA32320;Toner Supply Spacer;;C;16;10;
AccurioPress C4080;53;2;A00J617800;Ball Bearing;;A;16;1;
AccurioPress C4080;53;3;A00V240600;Ball Bearing;;B;4;1;
AccurioPress C4080;53;4;A50U220700;Coupling  Gear  /C 28T;;C;1;5;
AccurioPress C4080;53;5;A50U221800;Drive  Gear  /D 40T;;C;4;5;
AccurioPress C4080;53;6;A9VE222000;Collar;;D;4;1;
AccurioPress C4080;53;7;A50U337101;Positioning  Rail  /1;;D;4;5;
AccurioPress C4080;53;8;A50U337400;Ground  Plate spring  /Front;;D;4;5;
AccurioPress C4080;53;9;A50U949700;Replacement  Label  /1;;D;4;5;
AccurioPress C4080;53;10;A9VE220600;Drive Gear /C 36T;;C;1;5;
AccurioPress C4080;53;11;AC57220700;Drive Gear 28T;;C;3;5;
AccurioPress C4080;53;12;AC57222300;Drive Gear 34T;;C;3;1;
AccurioPress C4080;53;a;V127030604;Screw;;V;;100;
AccurioPress C4080;53;b;V217040003;E-ring;;V;;100;
AccurioPress C4080;53;c;V234301050;Pin;;V;;100;
AccurioPress C4080;53;d;V234301250;Pin;;B;;100;
AccurioPress C4080;53;e;V234301650;Pin;;V;;100;
AccurioPress C4080;54;1;4470402401;Stopper;;D;1;5;
AccurioPress C4080;54;2;A50U335600;Cleaning  Seal  /A;;D;1;5;
AccurioPress C4080;54;3;A50U337200;Positioning  Rail  /2;;D;3;1;
AccurioPress C4080;54;4;A50U337300;Ground  Plate spring  /Rear;;D;4;5;
AccurioPress C4080;54;5;A50U340501;Transfer  Hinge;;D;2;1;
AccurioPress C4080;54;6;A50U340902;Protection  Cover  /1;;D;1;1;
AccurioPress C4080;54;7;A50U341301;Positioning  Block  /1;;D;2;1;
AccurioPress C4080;54;8;A50U341401;Positioning  Collar  /1;;D;2;1;
AccurioPress C4080;54;9;A50U341600;Transfer  Shaft;;D;2;1;
AccurioPress C4080;54;10;A50U342502;Set  Collar;;D;3;1;
AccurioPress C4080;54;11;A50U342600;Collar;;D;3;5;
AccurioPress C4080;54;12;A50U343000;Operation  Cover;;D;1;1;
AccurioPress C4080;54;13;A50U343400;Tray  /Front;;D;1;5;
